LBRRY_CD,LBRRY_NM,LBRRY_ADDR,LBRRY_LA,LBRRY_LO,ONE_AREA_NM,TWO_AREA_NM,LBRRY_NO,API_LBRRY_NO,TEL_NO,FAX_NO,HMPG_VALUE,OPNNG_TIME,CLOSEDON_DC,LBRRY_TY_CD,LBRRY_TY_NM,FOND_MBY_VALUE,OPNNG_YEAR,ZIP_NO,X_CRDNT_VALUE,Y_CRDNT_VALUE,MUMM_LON_YEAR,BSNS_PARTCPTN_YEAR,MASTR_LBRRY_CD,LBRRY_NCM_NM,ETC_LBRRY_CD,AREA_CD,ETC_LBRRY_ADDR,ETC_LBRRY_NM,TWO_ETC_LBRRY_NM,REPRSNT_AT,ONE_AREA_CD,TWO_AREA_CD,WETHR_AREA_CD
1403,부평구립갈산도서관,인천광역시 부평구 주부토로 254,37.517625,126.727425,인천광역시,부평구,128040,128040,032-362-0261,032-362-0230,http://www.bppl.or.kr/,09:00-18:00,매주 월요일 / 법정공휴일,1,공공,지자체,2011,21330,931727.552830076,1946762.02315815,2011,2015,1400,갈산,MC,2,인천광역시 부평구 갈산동 74-19,갈산도서관,인천갈산도서관,N,인천광역시,부평구,인천
1404,부평구립삼산도서관,인천광역시 부평구 부평북로 445,37.5222385,126.743041,인천광역시,부평구,128056,128056,032-330-7012,032-330-7015,http://www.bppl.or.kr/,"[1층 어린이자료실] 평일·주말 : 09:00 ~ 18:00 / [2층 영어멀티자료실, 3층 종합자료실] 평일(화~금) 09:00 ~ 22:00 | 주말(토~일) 09:00 ~ 18:00",매주 월요일 / 일요일을 제외한 국가지정 공휴일 (일요일과 공휴일이 겹치는 경우 휴관),1,공공,지자체,2012,21319,933111.67849067,1947262.65191299,2012,2015,1400,삼산,MD,2,인천광역시 부평구 삼산동 390-2,삼산도서관,인천삼산도서관,N,인천광역시,부평구,인천
1402,부평구립부개어린이도서관,인천광역시 부평구 동수로 166,37.4855358,126.737013,인천광역시,부평구,128035,128035,032-505-1131,032-505-0460,http://www.bppl.or.kr/,9:00~18:00,매주 월요일 / 법정공휴일,1,공공,지자체,2011,21421,932545.993854281,1943194.96390804,2011,2015,1400,어린이,MB,2,인천광역시 부평구 부개1동 259-9,부개어린이도서관,인천부개어린이도서관,N,인천광역시,부평구,인천
1401,부평기적의도서관,인천광역시 부평구 길주남로 166,37.503443,126.740173,인천광역시,부평구,128007,128007,032-505-0612,032-505-0614,https://www.bppl.or.kr/miracle/index.do,09:00~18:00 (목요일은 오후 8시까지 개관),매주 월요일/ 법정공휴일(일요일 제외),1,공공,지자체,2006,21347,932841.404670269,1945179.42035745,2006,2015,1400,기적,MA,2,인천광역시 부평구 부개동 499-1,부평기적의도서관,인천부평기적도서관,N,인천광역시,부평구,인천
1400,부평구립부개도서관,인천광역시 부평구 부일로83번길 46,37.4910257,126.7394883,인천광역시,부평구,128057,128057,032-505-0062,032-505-0066,http://www.bppl.or.kr/,"평일(화~금) 1층 어린이자료실 09:00~18:00, 2층 종합자료실 09:00~22:00 / 주말(토~일) 09:00~18:00","매주 월요일 / 국가 지정 공휴일(토,일요일과 겹치는 경우 휴관), 근로자의 날(5월 1일) 휴관",1,공공,지자체,2012,21401,932769.753602550248615,1943802.27005837,2012,2015,1400,부개,ME,2,인천광역시 부평구 부개2동 513-3,부평구립부개도서관,인천부개도서관,Y,인천광역시,부평구,인천
1300,인천 서구 석남도서관,인천광역시 서구 서달로137번길 6-12,37.5117615,126.6782612,인천광역시,서구,128008,128008,032-575-2600,032-571-9459,http://www.issl.go.kr/,-,"매주 월요일 / 법정공휴일, 특별한 사유로 구청장의 승인을 득한 경우",1,공공,지자체,2008,22800,927377.190795673523098,1946148.30720317,2008,2015,1300,석남,MA,2,인천광역시 서구 석남동 471,인천서구 석남도서관,인천 석남도서관,N,인천광역시,서구,인천
1301,인천 서구 검단도서관,인천광역시 서구 완정로92번길 18,37.6004027,126.666328,인천광역시,서구,128001,128001,032-561-4117,032-562-0827,http://www.issl.go.kr/,-,"매주 월요일 / 법정공휴일, 특별한 사유로 구청장의 승인을 득한 경우",1,공공,지자체,2004,22633,926409.778755322,1955992.03787633,2004,2015,1300,검단,MB,2,인천광역시 서구 마전동 산147,검단어린이도서관,인천 검단어린이도서관,N,인천광역시,서구,인천
1303,인천 서구 심곡도서관,인천광역시 서구 심곡로 31,37.5424302,126.6731937,인천광역시,서구,128024,128024,032-568-0133,032-568-0165,http://www.issl.go.kr/,-,"매주 월요일 / 법정공휴일 , 특별한 사유로 구청장의 승인을 득한 경우",1,공공,지자체,2010,22727,926959.243462457438,1949554.80533611,2010,2015,1300,심곡,MD,2,인천광역시 서구 심곡동 251-16,심곡 어린이도서관,인천 심곡어린이도서관,N,인천광역시,서구,인천
1305,인천 서구 신석도서관,인천광역시 서구 염곡로 299,37.5116268,126.6682828,인천광역시,서구,128055,128055,032-571-9457,032-571-7369,http://www.issl.go.kr/,-,"매주 월요일 / 법정공휴일, 특별한 사유로 구청장의 승인을 득한 경우",1,공공,지자체,2012,22786,926495.181568244821392,1946141.11171902,2012,2015,1300,신석,MF,2,인천광역시 서구 석남1동 171,신석도서관,인천 신석도서관,N,인천광역시,서구,인천
100,성북정보도서관,서울특별시 성북구 화랑로18자길 13,37.6048486,127.050425,서울특별시,성북구,111044,111044,02-962-1081,02-962-5335,https://www.sblib.seoul.kr/,09:00~22:00,"매월 첫째주, 셋째주 월요일 / 일요일을 제외한 법정공휴일(단, 일요일이 공휴일일 경우 휴관), 도서관 사정에 의한 임시휴관일",1,공공,지자체,2002,02791,960317.557473464,1956253.61258943,2002,2015,100,정보,BR,1,서울특별시 성북구 상월곡동 24-348,성북정보도서관,성북정보도서관,Y,서울특별시,성북구,서울
101,해오름도서관,"서울특별시 성북구 성북로4길 52, 주차장 위 지상 2층",37.5941774,127.010608,서울특별시,성북구,111123,111123,02-6925-7002,02-6442-1081,https://www.sblib.seoul.kr/,"09~18시(평일, 주말 동일)",매주 월요일 / 주말을 제외한 법정공휴일 등,1,공공,지자체,2009,02831,956796.856208284,1955087.26371786,2009,2015,100,해오름,BT,1,서울특별시 성북구 돈암동 609-1,해오름어린이도서관,해오름어린이도서관,N,서울특별시,성북구,서울
102,아리랑도서관,서울특별시 성북구 아리랑로 82,37.5998987,127.013975,서울특별시,성북구,111048,111048,02-3291-4990,02-3291-4993,https://www.sblib.seoul.kr/arlib,"평일(월~금) 09:00~22:00, 주말(토~일) 09:00~18:00","매월 둘째주, 넷째주 월요일 / 일요일을 제외한 법정공휴일, 관장이 필요하다고 인정하는 날",1,공공,지자체,2004,02827,957097.379335884,1955720.47263245,2004,2015,100,아리랑,MA,1,서울특별시 성북구 돈암동 538-98,아리랑정보도서관,아리랑정보도서관,N,서울특별시,성북구,서울
103,서경로꿈마루도서관,서울특별시 성북구 서경로 94-1,37.6114625,127.013862,서울특별시,성북구,111219,111219,02-6925-0300,02-909-7447,https://www.sblib.seoul.kr/,-,"매주 월요일 / 일요일을 제외한 법정공휴일(단 일요일이 공휴일인 경우 휴관), 도서관 업무상 필요하여 관장이 지정한 날",2,작은,공립,2011,02713,957094.047229104,1957003.47772069,2011,2015,100,서경(작),ME,1,서울특별시 성북구 정릉동 227-176,서경로 꿈마루도서관,서경로꿈마루도서관,N,서울특별시,성북구,서울
104,석관동미리내도서관,서울특별시 성북구 한천로66길 203,37.613522,127.06546,서울특별시,성북구,111301,111301,02-960-5067,02-6442-6925,https://www.sblib.seoul.kr/,09:00~18:00(수요일:09:00~21:00),"매주 월요일 / 일요일을 제외한 법정공휴일(단 일요일이 공휴일인 경우 휴관), 기타 도서관장이 필요하다고 인정하는 경우",1,공공,지자체,2015,02781,961649.105883986,1957209.63938009,2015,2015,100,석관,MF,1,서울특별시 성북구 석관동 134-2,석관동 미리내도서관,석관미리내도서관,N,서울특별시,성북구,서울
105,정릉도서관,서울특별시 성북구 정릉로 242,37.6047207,127.010585,서울특별시,성북구,111380,111380,02-2038-9928,070-4324-5396,https://www.sblib.seoul.kr/,"평일 및 주말 09:00~18:00, 수요일 09:00~21:00",매주 월요일 / 법정공휴일,1,공공,지자체,2015,02814,956800.922258795,1956257.00662184,2015,2015,100,정릉,MG,1,서울특별시 성북구 정릉동 966-1,정릉도서관,정릉도서관,N,서울특별시,성북구,서울
106,달빛마루도서관,서울특별시 성북구 종암로 167,37.604481,127.031316,서울특별시,성북구,111302,111302,02-911-0993,02-911-0994,https://www.sblib.seoul.kr/,"09:00~18:00, 매주 수요일 09:00~21:00","매주 월요일 / 법정공휴일, 도서관 업무상 필요하여 관장이 지정한 날",1,공공,지자체,2012,02734,958630.658532508,1956221.0768234,2012,2015,100,달빛,MI,1,서울특별시 성북구 하월곡동 88-387,달빛마루도서관,달빛마루도서관,N,서울특별시,성북구,서울
107,청수도서관,서울특별시 성북구 보국문로16가길 20,37.6117293,127.010749,서울특별시,성북구,111437,111437,02-2038-4423,070-4324-5396,https://www.sblib.seoul.kr/,09:00~18:00,"매주 월요일 / 일요일을 제외한 법정공휴일, 도서관 사정에 의해 관장이 따로 정한 날",1,공공,지자체,2014,02717,956819.450156988,1957034.50537731,2014,2015,100,청수,MJ,1,서울특별시 성북구 정릉4동 266-121,청수도서관,청수도서관,N,서울특별시,성북구,서울
108,종암동새날도서관,서울특별시 성북구 종암로 98-8,37.5990302,127.035098,서울특별시,성북구,111188,111188,02-6925-6920,02-6442-6925,https://www.sblib.seoul.kr/,09:00~18:00,"매주 월요일 / 일요일을 제외한 법정공휴일, 관장이 필요하다고 인정하는 날",1,공공,지자체,2011,02797,958961.492194179,1955614.67545601,2011,2015,100,종암,TR,1,서울특별시 성북구 종암동 16-8,종암동새날어린이도서관,종암동새날어린이도서관,N,서울특별시,성북구,서울
300,의왕시중앙도서관,경기도 의왕시 골우물길 49,37.3422301,126.969448,경기도,의왕시,141120,141120,031-345-3656,031-345-3649,http://www.uwlib.or.kr/,"(평일) 어린이책마루 09:00~18:00, 문헌디지털정보실 09:00~22:00 / (주말) 09:00~18:00",매주 월요일 / 법정공휴일,1,공공,지자체,2007,16075,953005.801063047,1927155.13160805,2007,2015,300,중앙,MA,7,경기도 의왕시 고천동 159,의왕시중앙도서관,의왕시 중앙책마루,Y,경기도,의왕시,수원
301,의왕시내손도서관,경기도 의왕시 복지로 109,37.387659,126.982053,경기도,의왕시,141039,141039,031-345-2654,031-345-2639,http://www.uwlib.or.kr/,자료실 평일 오전9시~ 오후10시(유아자료실 오후6시). 주말 오전9시 ~ 오후 6시 / 열람실 오전7시 ~ 오후23시,매주 금요일 / 법정공휴일,1,공공,지자체,1993,16027,954149.961286922,1932188.87625059,1993,2015,300,내손,MB,7,경기도 의왕시 내손2동 644-1,의왕시내손도서관,의왕시 내손글마루,N,경기도,의왕시,수원
302,의왕시글로벌도서관,경기도 의왕시 보식골로 30-10,37.3576815,126.970498,경기도,의왕시,141237,141237,031-345-3681,031-345-3699,http://www.uwlib.or.kr/,(평일)09:00~20:00 / (주말)09:00~18:00,"매주 금요일 / 일요일을 제외한 정부지정 공휴일(단, 일요일이 정부지정 공휴일과 중복되는 경우에는 휴관) / 기타 관장이 필요하다고 인정할 경우",1,공공,지자체,2010,16051,953108.417841217,1928868.80474835,2010,2015,300,글로벌,MC,7,경기도 의왕시 오전동 236-14,의왕시글로벌도서관,의왕시 글로벌,N,경기도,의왕시,수원
303,오전빛고운도서관,경기도 의왕시 찬우물길 11,37.3535029,126.971653,경기도,의왕시,141111,141111,031-345-3195,-,http://www.uwlib.or.kr/,09:00~18:00,"매주 토요일, 일요일 / 법정공휴일",2,작은,공립,2006,16055,953208.109104246,1928404.65295516,2006,2015,300,오전빛(작),MD,7,경기도 의왕시 오전동 844-18,오전 빛고운 도서관,의왕시 오전빛고운,N,경기도,의왕시,수원
304,부곡글고운도서관,경기도 의왕시 부곡시장길 75,37.3184983,126.956818,경기도,의왕시,141112,141112,031-345-3155,-,http://www.uwlib.or.kr/,09:00~18:00,"매주 월요일, 일요일 / 법정공휴일",2,작은,공립,2006,16092,951871.940300281,1924528.66577319,2006,2015,300,부곡글(작),ME,7,경기도 의왕시 삼동 101,부곡 글고운 도서관,의왕시 부곡글고운,N,경기도,의왕시,수원
305,내손책고운도서관,경기도 의왕시 갈미2로 4,37.37826,126.97563,경기도,의왕시,111112,111112,031-345-3225,-,http://www.uwlib.or.kr/,09:00~18:00,"매주 월요일, 일요일 / 법정공휴일",2,작은,공립,2008,16041,953575.581964729,1931149.27590245,2008,2015,300,내손책(작),MF,7,경기도 의왕시 내손동 787 내손1동주민센터 4층,내손 책고운 도서관,의왕시 내손책고운,N,경기도,의왕시,수원
306,청계참고운도서관,경기도 의왕시 안양판교로 232,37.3885035,126.995965,경기도,의왕시,141214,141214,031-345-3285,-,http://www.uwlib.or.kr/,09:00~18:00,"매주 금요일, 토요일 / 법정공휴일",2,작은,공립,2010,16013,955381.997351672,1932275.89713225,2010,2015,300,청계참(작),MG,7,경기도 의왕시 포일동 602-15 청계동주민센터 4층,청계 참고운 작은도서관,의왕시 청계참고운,N,경기도,의왕시,수원
400,오산시 중앙도서관,경기도 오산시 운암로 85,37.15388,127.076939,경기도,오산시,141158,141158,031-8036-6140,031-8036-8929,http://www.osanlibrary.go.kr/jungang/main.do,-,"매월 첫째주 월요일 / 신정, 설 연휴, 추석 연휴, 설 추석 연휴와 이어지는 토요일, 일요일, 특별한 사유로 필요하다고 인정하는 날",1,공공,지자체,2008,18133,962433.594470515,1906211.75007031,2008,2015,400,중앙,MA,7,경기도 오산시 오산동 920-3,오산시 중앙도서관,오산시중앙도서관,Y,경기도,오산시,수원
401,오산시 청학도서관,경기도 오산시 청학로 65,37.1550825,127.063967,경기도,오산시,141014,141014,031-8036-6490,031-8036-8983,http://www.osanlibrary.go.kr/cheonghak/main.do,07:00~24:00,"매월 셋째주 월요일 / 신정, 설 연휴, 추석 연휴, 설 추석 연휴와 이어지는 토요일, 일요일, 특별한 사유로 필요하다고 인정하는 날",1,공공,지자체,1992,18119,961282.331326872,1906350.3674959,1992,2015,400,청학,MB,7,경기도 오산시 청학동 16-13,오산시 청학도서관,오산시청학도서관,N,경기도,오산시,수원
402,오산시 햇살마루도서관,경기도 오산시 오산로132번길 28-6,37.1384499,127.071734,경기도,오산시,141127,141127,031-8036-6500,031-8036-8985,http://www.osanlibrary.go.kr/hatsalmaru/main.do,2007.7.18,"매월 첫째주 월요일 / 신정, 설 연휴, 추석 연휴, 설 추석 연휴와 이어지는 토요일, 일요일, 특별한 사유로 필요하다고 인정하는 날",1,공공,지자체,2007,18143,961963.679170641,1904502.05740331,2007,2015,400,햇살마루,MC,7,경기도 오산시 원동 404-8,오산시 햇살마루도서관,오산시햇살마루도서관,N,경기도,오산시,수원
403,오산시 양산도서관,경기도 오산시 양산로 410번길 34,37.1943263,127.032212,경기도,오산시,141174,141174,031-8036-6143,031-8036-8982,http://www.osanlibrary.go.kr/yangsan/main.do,07:00~24:00,"매월 첫째주 월요일 / 신정, 설 연휴, 추석 연휴, 설 추석 연휴와 이어지는 토요일, 일요일. 특별한 사유로 필요하다고 인정하는 날",1,공공,지자체,2010,18105,958484.099275232,1910717.41057687,2010,2015,400,양산,MD,7,경기도 오산시 양산동 140,오산시 양산도서관,오산시양산도서관,N,경기도,오산시,수원
404,오산시 초평도서관,경기도 오산시 발안로 1353-11,37.1427084,127.046599,경기도,오산시,141264,141264,031-8036-6142,031-8036-8984,http://www.osanlibrary.go.kr/chopyeong/main.do,-,"매월 셋째주 월요일 / 신정, 설 연휴, 추석 연휴, 설 추석 연휴와 이어지는 토요일, 일요일, 특별한 사유로 필요하다고 인정하는 날",1,공공,지자체,2014,18125,959733.566246219,1904984.85193039,2014,2015,400,초평,ME,7,경기도 오산시 누읍동 561,오산시 초평도서관,오산시초평도서관,N,경기도,오산시,수원
405,세마작은도서관,경기도 오산시 수목원로 559-17,37.1804187,127.040973,경기도,오산시,141332,141332,031-370-5084,031-370-5004,http://reading.gglec.go.kr/,-,"매주 토요일, 일요일 / 법정공휴일",2,작은,공립,2012,18107,959254.165937503,1909170.7312143,2012,2015,400,세마(작),MF,7,경기도 오산시 세교동 626,세마작은도서관,세마고작은도서관,N,경기도,오산시,수원
